Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
ROP,"Roper Technologies, Inc.",342.92,35529180603.44,,1992.0,Capital Goods,Industrial Machinery/Components
RST,Rosetta Stone,23.37,540507833.49,,2009.0,Technology,Computer Software: Prepackaged Software
RY,Royal Bank Of Canada,77.64,111452571398.64,,,Finance,Commercial Banks
RY^T,Royal Bank Of Canada,30.39,0.0,,,,
RBS,Royal Bank Scotland plc (The),6.76,40864362976.84,,,Finance,Commercial Banks
RCL,Royal Caribbean Cruises Ltd.,116.51,24372330532.98,,1993.0,Consumer Services,Marine Transportation
RDS.A,Royal Dutch Shell PLC,,0.0,,,,
RDS.B,Royal Dutch Shell PLC,,0.0,,,,
RGT,"Royce Global Value Trust, Inc.",10.32,108174508.32,,2013.0,,
RMT,"Royce Micro-Cap Trust, Inc.",8.51,344655672.29,,,,
RVT,"Royce Value Trust, Inc.",14.23,1351992641.52,,1986.0,,
RES,"RPC, Inc.",12.57,2705202006.03,,,Energy,Oilfield Services/Equipment
RPM,RPM International Inc.,60.72,7958890455.12,,,Basic Industries,Paints/Coatings
RPT,RPT Realty,12.1,972300606.2,,,Consumer Services,Real Estate Investment Trusts
RPT^D,RPT Realty,50.5092,0.0,,,,
RTW,"RTW Retailwinds, Inc.",2.3,149171104.6,,,Consumer Services,Clothing/Shoe/Accessory Stores
RTEC,"Rudolph Technologies, Inc.",23.66,731894181.2,,1999.0,Capital Goods,Industrial Machinery/Components
RYB,"RYB Education, Inc.",7.39,215889989.39,,2017.0,Consumer Services,Other Consumer Services
R,"Ryder System, Inc.",64.41,3431414216.37,,,Consumer Services,Rental/Leasing Companies
RYI,Ryerson Holding Corporation,8.61,322392883.05,,2014.0,Basic Industries,Metal Fabrications
RHP,"Ryman Hospitality Properties, Inc.",83.25,4281594203.25,,,Consumer Services,Real Estate Investment Trusts
SPGI,S&P Global Inc.,212.68,52336567268.44,,,Finance,Finance: Consumer Services
SBR,Sabine Royalty Trust,49.62,723427098.9,,,Energy,Oil & Gas Production
SB,"Safe Bulkers, Inc",1.52,153873732.88,,2008.0,Transportation,Marine Transportation
SB^C,"Safe Bulkers, Inc",22.6,0.0,,,,
SB^D,"Safe Bulkers, Inc",22.281,0.0,,,,
SFE,"Safeguard Scientifics, Inc.",11.1,228404411.4,,,Finance,Finance/Investors Services
SAFE,Safehold Inc.,22.67,414315582.47,,2017.0,Consumer Services,Real Estate
SAIL,"SailPoint Technologies Holdings, Inc.",27.86,2466331044.66,,2017.0,Technology,Computer Software: Prepackaged Software
CRM,Salesforce.com Inc,160.24,123545040000.0,,2004.0,Technology,Computer Software: Prepackaged Software
SMM,Salient Midstream & MLP Fund,9.07,160742612.43,,2012.0,,
SBH,"Sally Beauty Holdings, Inc.",18.92,2280821495.48,,,Consumer Services,Other Specialty Stores
SJT,San Juan Basin Royalty Trust,5.45,254017938.2,,,Energy,Oil & Gas Production
SD,"SandRidge Energy, Inc.",8.33,297277716.33,,2016.0,Energy,Oil & Gas Production
SDT,SandRidge Mississippian Trust I,1.03,28840000.0,,2011.0,Energy,Oil & Gas Production
SDR,SandRidge Mississippian Trust II,1.03,51216750.0,,2012.0,Energy,Oil & Gas Production
PER,SandRidge Permian Trust,2.42,127050000.0,,2011.0,Energy,Oil & Gas Production
SC,Santander Consumer USA Holdings Inc.,22.07,7754634554.56,,2014.0,Finance,Finance: Consumer Services
SAP,SAP SE,112.27,134011071803.06,,,Technology,Computer Software: Prepackaged Software
SAB,Saratoga Investment Corp,25.6,0.0,,2016.0,,
SAF,Saratoga Investment Corp,25.57,0.0,,2018.0,,
SAR,Saratoga Investment Corp,23.55,177573075.9,,,,
SSL,Sasol Ltd.,33.29,20792934000.0,,,Energy,Oil & Gas Production
BFS,"Saul Centers, Inc.",54.07,1230056489.38,,1993.0,Consumer Services,Real Estate Investment Trusts
BFS^C,"Saul Centers, Inc.",25.7832,0.0,,,,
BFS^D,"Saul Centers, Inc.",24.64,0.0,,,,
SLB,Schlumberger N.V.,45.55,63131052613.25,,,Energy,Oilfield Services/Equipment
SNDR,"Schneider National, Inc.",21.04,3724596994.88,,2017.0,Transportation,Trucking Freight/Courier Services
SWM,"Schweitzer-Mauduit International, Inc.",38.61,1192932359.19,,,Basic Industries,Paper
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,74.92,4444296804.72,,,Technology,EDP Services
SALT,Scorpio Bulkers Inc.,4.38,311931590.04,,2013.0,Transportation,Marine Transportation
SLTB,Scorpio Bulkers Inc.,25.32,0.0,,2014.0,Transportation,Marine Transportation
SBNA,Scorpio Tankers Inc.,25.5391,0.0,,2014.0,Transportation,Marine Transportation
STNG,Scorpio Tankers Inc.,21.5,1105034855.0,,2010.0,Transportation,Marine Transportation
SMG,Scotts Miracle-Gro Company (The),81.41,4506100405.59,,1992.0,Basic Industries,Agricultural Chemicals
KTF,Scudder Municiple Income Trust,11.04,436090355.52,,1988.0,,
KSM,Scudder Strategic Municiple Income Trust,11.375,127444828.875,,1989.0,,
SE,Sea Limited,22.52,9314244255.36,,2017.0,Consumer Services,Other Consumer Services
SA,"Seabridge Gold, Inc.",11.56,712709223.32,,,Basic Industries,Precious Metals
CKH,"SEACOR Holdings, Inc.",44.11,809191818.71,,,Transportation,Marine Transportation
SMHI,SEACOR Marine Holdings Inc.,14.02,295408816.58,,2017.0,Transportation,Marine Transportation
SDRL,Seadrill Limited,9.9,990000000.0,,2018.0,Energy,Oil & Gas Production
SDLP,Seadrill Partners LLC,0.8009999999999999,60297878.25,,2012.0,Energy,Oil & Gas Production
SEE,Sealed Air Corporation,46.44,7233141781.08,,,Basic Industries,Major Chemicals
SSW,Seaspan Corporation,9.64,2077844709.48,,2005.0,Transportation,Marine Transportation
SSW^D,Seaspan Corporation,24.4907,0.0,,,,
SSW^E,Seaspan Corporation,25.1694,0.0,,,,
SSW^G,Seaspan Corporation,25.2248,0.0,,,,
SSW^H,Seaspan Corporation,25.0,0.0,,,,
SSW^I,Seaspan Corporation,24.94,0.0,,,,
SSWA,Seaspan Corporation,25.68,0.0,,2017.0,Transportation,Marine Transportation
SSWN,Seaspan Corporation,25.34,0.0,,2014.0,Transportation,Marine Transportation
SEAS,"SeaWorld Entertainment, Inc.",24.17,2033337650.02,,2013.0,Consumer Services,Services-Misc. Amusement & Recreation
JBN,Select Asset Inc.,6.6029,0.0,,,Finance,Finance: Consumer Services
JBR,Select Asset Inc.,6.696000000000001,0.0,,,Finance,Finance: Consumer Services
WTTR,"Select Energy Services, Inc.",12.01,1274416889.8,,2017.0,Energy,Oilfield Services/Equipment
SEM,Select Medical Holdings Corporation,14.59,1973679743.41,,2009.0,Health Care,Hospital/Nursing Management
SEMG,Semgroup Corporation,15.46,1223739608.44,,,Energy,Oilfield Services/Equipment
SMI,Semiconductor  Manufacturing International Corporation,5.12,5167785123.84,,2004.0,Technology,Semiconductors
SRE,Sempra Energy,127.43,34939041568.9,,,Public Utilities,Natural Gas Distribution
SRE^A,Sempra Energy,106.56,0.0,,,Public Utilities,Natural Gas Distribution
SRE^B,Sempra Energy,107.2,0.0,,,,
ST,Sensata Technologies Holding plc,48.19,7910818788.51,,2010.0,Capital Goods,Industrial Machinery/Components
SXT,Sensient Technologies Corporation,68.2,2884345090.0,,,Basic Industries,Major Chemicals
SQNS,Sequans Communications S.A.,1.08,102153705.12,,2011.0,Technology,Semiconductors
SRG,Seritage Growth Properties,45.77,1632502436.17,,2015.0,Finance,Real Estate
SRG^A,Seritage Growth Properties,24.45,0.0,,,,
SCI,Service Corporation International,41.36,7540942891.68,,,Consumer Services,Other Consumer Services
SERV,"ServiceMaster Global Holdings, Inc.",47.51,6464076669.31,,2014.0,Consumer Services,Other Consumer Services
NOW,"ServiceNow, Inc.",243.66,43980630000.0,,2012.0,Technology,Computer Software: Prepackaged Software
SHAK,"Shake Shack, Inc.",58.64,2174651088.72,,2015.0,Consumer Services,Restaurants
SJR,Shaw Communications Inc.,20.34,9926584995.96,,,Consumer Services,Television Services
SHLX,"Shell Midstream Partners, L.P.",20.39,4563522214.59,,2014.0,Energy,Natural Gas Distribution
SHW,Sherwin-Williams Company (The),443.71,41123313906.81,,,Consumer Services,RETAIL: Building Materials
SHG,Shinhan Financial Group Co Ltd,39.95,18922301000.65,,,Finance,Major Banks
SFL,Ship Finance International Limited,12.79,1526812964.75,,,Transportation,Marine Transportation
SHOP,Shopify Inc.,206.5,20418150679.5,,2015.0,Technology,Computer Software: Prepackaged Software
SSTK,"Shutterstock, Inc.",47.46,1664949433.14,,2012.0,Technology,EDP Services
SBGL,Sibanye Gold Limited,3.94,2231891145.96,,,Basic Industries,Precious Metals
SIG,Signet Jewelers Limited,25.36,1315980739.6,,,Consumer Services,Consumer Specialties
SBOW,"SilverBow Resorces, Inc.",21.33,249822719.1,,,Energy,Oil & Gas Production
SPG,"Simon Property Group, Inc.",184.93,57140708487.44,,,Consumer Services,Real Estate Investment Trusts
SPG^J,"Simon Property Group, Inc.",70.77,0.0,,,,
SSD,"Simpson Manufacturing Company, Inc.",62.08,2803974499.2,,,Capital Goods,Industrial Machinery/Components
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",50.85,5503909164.75,,,Basic Industries,Major Chemicals
SITC,SITE Centers Corp.,13.78,2487932175.56,,,Consumer Services,Real Estate Investment Trusts
SITC^A,SITE Centers Corp.,25.23,0.0,,,,
SITC^J,SITE Centers Corp.,25.72,0.0,,,,
SITC^K,SITE Centers Corp.,25.53,0.0,,,,
SITE,"SiteOne Landscape Supply, Inc.",59.4,2434125335.4,,2016.0,Consumer Non-Durables,Farming/Seeds/Milling
SIX,Six Flags Entertainment Corporation New,50.25,4232323938.0,,,Consumer Services,Services-Misc. Amusement & Recreation
SJW,SJW Group,61.91,1760170886.84,,,Public Utilities,Water Supply
SKM,"SK Telecom Co., Ltd.",24.16,15643018396.32,,,Public Utilities,Telecommunications Equipment
SKX,"Skechers U.S.A., Inc.",34.45,5321653001.6,,1999.0,Consumer Non-Durables,Shoe Manufacturing
SKY,Skyline Champion Corporation,20.1,1139937209.4,,,Basic Industries,Homebuilding
SLG,SL Green Realty Corp,91.69,7731799226.84,,1997.0,Consumer Services,Real Estate Investment Trusts
SLG^I,SL Green Realty Corp,25.61,0.0,,,,
SM,SM Energy Company,18.16,2038337329.2,,,Energy,Oil & Gas Production
SFS,Smart,5.32,407105387.08,,2014.0,Consumer Services,Food Chains
SMAR,Smartsheet Inc.,38.06,4016979901.0,,2018.0,Technology,Computer Software: Prepackaged Software
SNN,"Smith & Nephew SNATS, Inc.",39.85,17434482953.65,,,Health Care,Industrial Specialties
SNAP,Snap Inc.,12.02,15878850291.96,,2017.0,Technology,"Computer Software: Programming, Data Processing"
SNA,Snap-On Incorporated,153.8,8549040210.6,,,Capital Goods,Industrial Machinery/Components
IPOA,Social Capital Hedosophia Holdings Corp.,10.19,703110000.0,,2017.0,Finance,Business Services
IPOA.U,Social Capital Hedosophia Holdings Corp.,,0.0,,2017.0,,
IPOA.WS,Social Capital Hedosophia Holdings Corp.,,0.0,,,,
SQM,Sociedad Quimica y Minera S.A.,38.57,10151489930.68,,1993.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SOGO,Sogou Inc.,5.92,2316811980.0,,2017.0,Technology,EDP Services
SOI,"Solaris Oilfield Infrastructure, Inc.",16.98,529565600.82,,2017.0,Energy,Metal Fabrications
SWI,SolarWinds Corporation,18.93,5867381402.82,,2018.0,Technology,Computer Software: Prepackaged Software
SAH,"Sonic Automotive, Inc.",15.69,674528586.03,,1997.0,Consumer Durables,Automotive Aftermarket
SON,Sonoco Products Company,62.11,6213085156.92,,,Consumer Durables,Containers/Packaging
SNE,Sony Corp Ord,46.08,58087036523.52,,,Consumer Non-Durables,Consumer Electronics/Appliances
BID,Sotheby&#39;s,40.57,1890177720.96,,1988.0,Miscellaneous,Business Services
SOR,"Source Capital, Inc.",36.45,310186000.8,,,,
SJI,"South Jersey Industries, Inc.",31.09,2870636794.07,,,Public Utilities,Oil/Gas Transmission
SJIU,"South Jersey Industries, Inc.",50.4537,0.0,,,Public Utilities,Oil/Gas Transmission
SCE^G,Southern California Edison Company,21.52,0.0,,,,
SCE^H,Southern California Edison Company,24.25,0.0,,,,
SCE^J,Southern California Edison Company,22.06,0.0,,,,
SCE^K,Southern California Edison Company,22.8,0.0,,,,
SCE^L,Southern California Edison Company,21.39,0.0,,,,
SO,Southern Company (The),51.77,53883928448.06,,,Public Utilities,Electric Utilities: Central
SOJA,Southern Company (The),26.35,0.0,,2015.0,Public Utilities,Electric Utilities: Central
SOJB,Southern Company (The),25.09,0.0,,2016.0,Public Utilities,Electric Utilities: Central
SOJC,Southern Company (The),24.86,0.0,,2017.0,Public Utilities,Electric Utilities: Central
SCCO,Southern Copper Corporation,41.07,31748936341.83,,,Basic Industries,Precious Metals
LUV,Southwest Airlines Company,52.62,28764618654.54,,,Transportation,Air Freight/Delivery Services
SWX,"Southwest Gas Holdings, Inc.",82.5,4381429965.0,,,Public Utilities,Oil & Gas Production
SWN,Southwestern Energy Company,4.73,2560440255.89,,,Energy,Oil & Gas Production
SPAQ,Spartan Energy Acquisition Corp,9.89,545928000.0,,2018.0,Finance,Business Services
SPAQ.U,Spartan Energy Acquisition Corp,,0.0,,2018.0,,
SPAQ.WS,Spartan Energy Acquisition Corp,,0.0,,,,
SPE,Special Opportunities Fund Inc.,13.505,114805572.84,,,,
SPE^B,Special Opportunities Fund Inc.,25.1184,0.0,,,,
SPB           ,"Spectrum Brands Holdings, Inc.",57.77,2842065398.32,,,Miscellaneous,Industrial Machinery/Components
TRK,"Speedway Motorsports, Inc.",14.14,577044491.8,,1995.0,Consumer Services,Services-Misc. Amusement & Recreation
SR,Spire Inc.,81.72,4146495436.44,,,Public Utilities,Oil/Gas Transmission
SPR,"Spirit Aerosystems Holdings, Inc.",84.79,8959877582.05,,2006.0,Capital Goods,Military/Government/Technical
SAVE,"Spirit Airlines, Inc.",56.84,3890032801.48,,,Transportation,Air Freight/Delivery Services
SMTA,Spirit MTA REIT,6.66,286951101.66,,2018.0,Consumer Services,Real Estate Investment Trusts
SRC,"Spirit Realty Capital, Inc.",40.69,3503848614.76,,2013.0,Consumer Services,Building operators
SRC^A,"Spirit Realty Capital, Inc.",24.08,0.0,,,,
SPOT,Spotify Technology S.A.,143.57,25965507549.17,,2018.0,Consumer Services,Broadcasting
SRLP,Sprague Resources LP,19.04,432854922.08,,2013.0,Energy,Oil Refining/Marketing
S,Sprint Corporation,5.94,24225201578.16,,2013.0,Public Utilities,Telecommunications Equipment
SPXC,SPX Corporation,35.56,1559994228.24,,,Technology,Industrial Machinery/Components
FLOW,"SPX FLOW, Inc.",34.53,1468645533.03,,2015.0,Technology,Industrial Machinery/Components
SQ,"Square, Inc.",74.74,31367959979.18,,2015.0,Technology,Computer Software: Prepackaged Software
JOE,St. Joe Company (The),17.47,1059940433.98,,,Consumer Services,Homebuilding
STAG,"Stag Industrial, Inc.",29.61,3492453663.72,,2011.0,Consumer Services,Real Estate Investment Trusts
STAG^C,"Stag Industrial, Inc.",26.5,0.0,,,,
SSI,"Stage Stores, Inc.",1.05,29711580.15,,,Consumer Services,Clothing/Shoe/Accessory Stores
SMP,"Standard Motor Products, Inc.",52.71,1182534460.17,,,Capital Goods,Auto Parts:O.E.M.
SXI,Standex International Corporation,75.07,949872120.64,,,Technology,Industrial Machinery/Components
SWJ,"Stanley Black & Decker, Inc.",25.39,0.0,,,Capital Goods,Industrial Machinery/Components
SWK,"Stanley Black & Decker, Inc.",142.46,21562316652.94,,,Capital Goods,Industrial Machinery/Components
SWP,"Stanley Black & Decker, Inc.",100.55,0.0,,,Capital Goods,Industrial Machinery/Components
STN,Stantec Inc,24.13,2698733078.52,,,Consumer Services,Military/Government/Technical
SGU,"Star Group, L.P.",9.55,496342188.2,,,Consumer Services,Other Specialty Stores
SRT,"StarTek, Inc.",7.38,277024705.74,,1997.0,Technology,Professional Services
STWD,"STARWOOD PROPERTY TRUST, INC.",22.58,6317167988.2,,2009.0,Consumer Services,Real Estate Investment Trusts
STT,State Street Corporation,69.0,26014749909.0,,,Finance,Major Banks
STT^C,State Street Corporation,24.91,0.0,,,,
STT^D,State Street Corporation,26.41,0.0,,,,
STT^E,State Street Corporation,25.75,0.0,,,,
STT^G,State Street Corporation,26.11,0.0,,,,
SPLP,Steel Partners Holdings LP,13.92,345058244.64,,,Capital Goods,Industrial Specialties
SPLP^A,Steel Partners Holdings LP,21.45,0.0,,,,
SCS,Steelcase Inc.,15.62,1824080638.6,,1998.0,Consumer Durables,Office Equipment/Supplies/Services
SCA,Stellus Capital Investment Corporation,25.3699,0.0,,,,
SCM,Stellus Capital Investment Corporation,14.17,226065487.7,,2012.0,,
SCL,Stepan Company,89.18,2016727667.5,,,Basic Industries,Package Goods/Cosmetics
STE,STERIS plc,126.42,10684236997.98,,,Health Care,Industrial Specialties
STL,Sterling Bancorp,19.88,4228582159.2,,,Finance,Major Banks
STL^A,Sterling Bancorp,26.6106,0.0,,,Finance,Major Banks
STC,Stewart Information Services Corporation,43.92,1042002175.68,,,Finance,Specialty Insurers
SF,Stifel Financial Corporation,57.57,4138054859.19,,,Finance,Investment Bankers/Brokers/Service
SF^A,Stifel Financial Corporation,26.6951,0.0,,,Finance,Investment Bankers/Brokers/Service
SF^B,Stifel Financial Corporation,26.09,0.0,,,,
SFB,Stifel Financial Corporation,24.4,0.0,,2017.0,Finance,Investment Bankers/Brokers/Service
STM,STMicroelectronics N.V.,17.52,15668513818.8,,,Technology,Semiconductors
EDF,Stone Harbor Emerging Markets Income Fund,13.82,223454419.12,,2010.0,,
EDI,Stone Harbor Emerging Markets Total Income Fund,13.38,129791258.34,,2012.0,,
STON,StoneMor Partners L.P.,3.92,149981046.32,,2004.0,Consumer Services,Other Consumer Services
SRI,"Stoneridge, Inc.",30.48,874613084.4,,1997.0,Capital Goods,Auto Parts:O.E.M.
STOR,STORE Capital Corporation,33.37,7395220637.65,,2014.0,Consumer Services,Real Estate Investment Trusts
GJH,STRATS Trust,9.6028,0.0,,,Finance,Finance: Consumer Services
GJO,STRATS Trust,23.11,0.0,,,Finance,Finance: Consumer Services
GJS,STRATS Trust,20.4411,0.0,,,Finance,Finance: Consumer Services
SYK,Stryker Corporation,196.14,73180858831.5,,,Health Care,Medical/Dental Instruments
MSC,Studio City International Holdings Limited,17.01,1336687372.44,,2018.0,Consumer Services,Hotels/Resorts
RGR,"Sturm, Ruger & Company, Inc.",54.19,946049020.0,,,Capital Goods,Ordnance And Accessories
SPH,"Suburban Propane Partners, L.P.",22.84,1408397240.68,,1996.0,Consumer Services,Other Specialty Stores
SMFG,Sumitomo Mitsui Financial Group Inc,7.14,49822872733.2,,,Finance,Commercial Banks
INN,"Summit Hotel Properties, Inc.",11.81,1243826471.89,,2011.0,Consumer Services,Real Estate Investment Trusts
INN^D,"Summit Hotel Properties, Inc.",25.05,0.0,,,,
INN^E,"Summit Hotel Properties, Inc.",23.65,0.0,,,,
SUM,"Summit Materials, Inc.",14.95,1675333821.85,,2015.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SMLP,"Summit Midstream Partners, LP",9.54,784304903.16,,2012.0,Public Utilities,Natural Gas Distribution
SUI,"Sun Communities, Inc.",120.19,10380131226.5,,1993.0,Consumer Services,Real Estate Investment Trusts
SLF,Sun Life Financial Inc.,39.52,23573117748.96,,,Finance,Life Insurance
SXCP,"SunCoke Energy Partners, L.P.",13.12,606500181.76,,2013.0,Basic Industries,Steel/Iron Ore
SXC,"SunCoke Energy, Inc.",9.04,588456892.56,,2011.0,Basic Industries,Steel/Iron Ore
SU,Suncor Energy  Inc.,33.1,52230563946.7,,,Energy,Integrated oil Companies
STG,Sunlands Technology Group,3.46,593820424.0,,2018.0,Consumer Services,Other Consumer Services
SUN,Sunoco LP,30.51,2523945913.02,,2012.0,Energy,Oil Refining/Marketing
SHO,"Sunstone Hotel Investors, Inc.",14.74,3369389861.64,,2004.0,Consumer Services,Hotels/Resorts
SHO^E,"Sunstone Hotel Investors, Inc.",26.471,0.0,,,,
SHO^F,"Sunstone Hotel Investors, Inc.",26.26,0.0,,,,
STI,"SunTrust Banks, Inc.",61.56,27286783217.28,,,Finance,Major Banks
STI^A,"SunTrust Banks, Inc.",21.6,0.0,,,,
SPN,"Superior Energy Services, Inc.",5.02,782777932.18,,,Energy,Oilfield Services/Equipment
SUP,"Superior Industries International, Inc.",5.71,142859843.27,,,Capital Goods,Auto Parts:O.E.M.
SUZ,Suzano Papel e Celulose S.A.,22.65,15279934393.5,,,Basic Industries,Paper
SWZ,"Swiss Helvetia Fund, Inc. (The)",7.61,100962707.1,,,,
SWCH,"Switch, Inc.",10.65,591901972.5,,2017.0,Technology,"Computer Software: Programming, Data Processing"
SYF,Synchrony Financial,32.55,22513353812.25,,2014.0,Finance,Finance: Consumer Services
SNX,Synnex Corporation,104.3,5342166106.2,,2003.0,Technology,Retail: Computer Software & Peripheral Equipment
SNV,Synovus Financial Corp.,35.46,5643307904.94,,,Finance,Major Banks
SNV^D,Synovus Financial Corp.,25.84,0.0,,,,
GJP,"Synthetic Fixed-Income Securities, Inc.",21.56,0.0,,,,
GJR,"Synthetic Fixed-Income Securities, Inc.",22.62,0.0,,,,
GJT,"Synthetic Fixed-Income Securities, Inc.",20.2,0.0,,,Finance,Finance: Consumer Services
GJV,"Synthetic Fixed-Income Securities, Inc.",25.9724,0.0,,,Finance,Finance: Consumer Services
SYY,Sysco Corporation,67.42,34617652604.62,,,Consumer Non-Durables,Food Distributors
SYX,Systemax Inc.,22.91,857436441.36,,,Capital Goods,Industrial Machinery/Components
DATA,"Tableau Software, Inc.",126.51,9589127049.84,,2013.0,Technology,Computer Software: Prepackaged Software
TLRD,"Tailored Brands, Inc.",7.75,388901448.0,,,Consumer Services,Clothing/Shoe/Accessory Stores
TWN,"Taiwan Fund, Inc. (The)",18.16,147316989.04,,1986.0,,
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,42.37,219734040120.0,,1997.0,Technology,Semiconductors
TAK,Takeda Pharmaceutical Company Limited,19.81,61475418474.96,,,Health Care,Major Pharmaceuticals
TAL,TAL Education Group,36.84,20883618561.12,,,Consumer Services,Other Consumer Services
TGE,"Tallgrass Energy, LP",24.59,6891142271.86,,2015.0,Public Utilities,Natural Gas Distribution
TALO,"Talos Energy, Inc.",26.88,1455708038.4,,2018.0,Energy,Oil & Gas Production
SKT,"Tanger Factory Outlet Centers, Inc.",20.12,1893345639.92,,1993.0,Consumer Services,Real Estate Investment Trusts
TPR,"Tapestry, Inc.",33.41,9688165347.51,,,Consumer Non-Durables,Apparel
NGLS^A,Targa Resources Partners LP,27.1987,0.0,,,,
TRGP,"Targa Resources, Inc.",39.3,9136235077.5,,2010.0,Public Utilities,Natural Gas Distribution
TGT,Target Corporation,80.75,41693906949.75,,,Consumer Services,Department/Specialty Retail Stores
TARO,Taro Pharmaceutical Industries Ltd.,105.74,4125908289.54,,,Health Care,Major Pharmaceuticals
TTM,Tata Motors Ltd,15.76,10703722556.88,,,Capital Goods,Auto Manufacturing
TCO,"Taubman Centers, Inc.",53.91,3295102761.72,,1992.0,Consumer Services,Real Estate Investment Trusts
TCO^J,"Taubman Centers, Inc.",25.6766,0.0,,,,
TCO^K,"Taubman Centers, Inc.",25.58,0.0,,,,
TMHC,Taylor Morrison Home Corporation,18.8,2066424672.8,,2013.0,Capital Goods,Homebuilding
TCP,"TC PipeLines, LP",36.21,2650803599.16,,,Public Utilities,Natural Gas Distribution
TCF,TCF Financial Corporation,21.69,3556443015.36,,,Finance,Major Banks
TCF^D,TCF Financial Corporation,24.65,0.0,,,,
TSI,"TCW Strategic Income Fund, Inc.",5.47,260847654.79,,,,
TEL,TE Connectivity Ltd.,86.08,29117283502.4,,,Consumer Non-Durables,Electronic Components
TISI,"Team, Inc.",18.22,551101141.68,,,Consumer Services,Other Consumer Services
FTI,TechnipFMC plc,24.83,11130812487.47,,,Energy,Metal Fabrications
TECK,Teck Resources Ltd,24.54,13721658252.12,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
TK,Teekay Corporation,4.51,452962797.1,,,Transportation,Marine Transportation
TGP,Teekay LNG Partners L.P.,15.2,1206282928.8,,2005.0,Consumer Services,Marine Transportation
TGP^A,Teekay LNG Partners L.P.,25.2917,0.0,,,,
TGP^B,Teekay LNG Partners L.P.,24.28,0.0,,,,
TOO,Teekay Offshore Partners L.P.,1.54,631885064.58,,2006.0,Consumer Services,Marine Transportation
TOO^A,Teekay Offshore Partners L.P.,19.75,0.0,,,,
TOO^B,Teekay Offshore Partners L.P.,20.71,0.0,,,,
TOO^E,Teekay Offshore Partners L.P.,21.36,0.0,,,,
TNK,Teekay Tankers Ltd.,1.01,271286000.0,,2007.0,Consumer Services,Marine Transportation
GCI,TEGNA Inc.,10.19,1166409161.59,,2015.0,Consumer Services,Newspapers/Magazines
TGNA,TEGNA Inc.,15.42,3332147228.94,,,Consumer Services,Broadcasting
TRC,Tejon Ranch Co,17.69,460382391.52,,,Finance,Real Estate
HQH,Tekla Healthcare Investors,20.59,871798925.1,,1987.0,,
THQ,Tekla Healthcare Opportunies Fund,17.56,728084309.6,,2014.0,,
HQL,Tekla Life Sciences Investors,17.31,393900872.73,,1992.0,,
THW,Tekla World Healthcare Fund,13.0,392027324.0,,2015.0,,
TDOC,"Teladoc Health, Inc.",56.57,4003276631.46,,2015.0,Health Care,Medical/Nursing Services
TLRA,"Telaria, Inc.",6.86,312552047.78,,2013.0,Technology,Advertising
TEO,Telecom Argentina Stet - France Telecom S.A.,14.38,947670760.0,,,Public Utilities,Telecommunications Equipment
TI,Telecom Italia S.P.A.,6.0,12640295934.0,,,Consumer Services,Telecommunications Equipment
TI.A,Telecom Italia S.P.A.,,0.0,,,,
TDY,Teledyne Technologies Incorporated,247.02,8947563380.4,,,Capital Goods,Industrial Machinery/Components
TFX,Teleflex Incorporated,304.85,14044842206.85,,,Health Care,Medical/Dental Instruments
VIV,Telefonica Brasil S.A.,12.61,21294428515.36,,,Public Utilities,Telecommunications Equipment
TEF,Telefonica SA,8.35,43354299578.1,,1988.0,Public Utilities,Telecommunications Equipment
TDA,"Telephone and Data Systems, Inc.",23.08,0.0,,,Public Utilities,Telecommunications Equipment
TDE,"Telephone and Data Systems, Inc.",25.25,0.0,,,Public Utilities,Telecommunications Equipment
TDI,"Telephone and Data Systems, Inc.",26.531,0.0,,,Public Utilities,Telecommunications Equipment
TDJ,"Telephone and Data Systems, Inc.",25.37,0.0,,,Public Utilities,Telecommunications Equipment
TDS,"Telephone and Data Systems, Inc.",32.21,3666267819.0,,,Public Utilities,Telecommunications Equipment
TU,TELUS Corporation,37.37,22451538481.21,,,Public Utilities,Telecommunications Equipment
TDF,"Templeton Dragon Fund, Inc.",20.43,695468212.74,,,,
EMF,Templeton Emerging Markets Fund,15.41,261781597.34,,1987.0,,
TEI,"Templeton Emerging Markets Income Fund, Inc.",10.31,494863689.58,,1993.0,,
GIM,"Templeton Global Income Fund, Inc.",6.34,850473961.72,,1988.0,,
TPX,"Tempur Sealy International, Inc.",63.66,3483192676.92,,2003.0,Consumer Durables,Home Furnishings
TS,Tenaris S.A.,28.13,16604250513.95,,,Basic Industries,Steel/Iron Ore
TME,Tencent Music Entertainment Group,17.97,29389046671.02,,2018.0,Consumer Services,Broadcasting
THC,Tenet Healthcare Corporation,30.73,3163108964.4,,,Health Care,Hospital/Nursing Management
TNC,Tennant Company,64.54,1171669873.64,,,Technology,Industrial Machinery/Components
TEN,Tenneco Inc.,24.8,1416727949.6,,,Capital Goods,Auto Parts:O.E.M.
